经腹膈疝修补术	53.72001	{"1_region_term": ["膈"], "0_approach_term": ["经腹"], "2_operation_term": ["修补术"], "3_disease_term": ["疝"]}
腹部血管超声检查	88.77006	{"1_region_term": ["腹部血管"], "2_operation_term": ["超声检查"]}
手足针刀治疗	17.96130	{"1_region_term": ["手足"], "2_operation_term": ["针刀治疗"]}
面骨骨折闭合复位拉力螺钉内固定术	76.78001	{"1_region_term": ["面骨"], "2_operation_term": ["闭合复位拉力螺钉内固定术"], "3_disease_term": ["骨折"]}
腹腔镜下淋巴结活检术	40.11003	{"1_region_term": ["淋巴结"], "2_operation_term": ["活检术"], "0_approach_term": ["腹腔镜下"]}
胸导管-颈内静脉吻合术	40.69001	{"1_region_term": ["胸导管", "颈内静脉"], "dummy_term": ["-"], "2_operation_term": ["吻合术"]}
回肠-肛门吻合术	45.95001	{"1_region_term": ["回肠", "肛门"], "dummy_term": ["-"], "2_operation_term": ["吻合术"]}
升主动脉造影	88.42004	{"1_region_term": ["升主动脉"], "2_operation_term": ["造影"]}
桡神经延迟修补术	04.76003	{"1_region_term": ["桡神经"], "2_operation_term": ["延迟修补术"]}
伸趾肌腱延长术	83.85008	{"1_region_term": ["伸趾肌腱"], "2_operation_term": ["延长术"]}
带蒂皮瓣修整术	86.75001	{"1_region_term": ["带蒂皮瓣"], "2_operation_term": ["修整术"]}
经尿道膀胱镜膀胱超声碎石术	57.0 010	{"1_region_term": ["膀胱"], "2_operation_term": ["超声碎石术"], "0_approach_term": ["经尿道膀胱镜"]}
正中神经松解术	04.49024	{"1_region_term": ["正中神经"], "2_operation_term": ["松解术"]}
股骨骨折闭合复位髓内针内固定术	79.15006	{"1_region_term": ["股骨"], "4_implant_term": ["髓内针"], "2_operation_term": ["闭合复位", "内固定术"], "3_disease_term": ["骨折"]}
跟腱缩短术	83.85002	{"1_region_term": ["跟腱"], "2_operation_term": ["缩短术"]}
输精管部分切除术	63.73001	{"1_region_term": ["输精管"], "2_operation_term": ["部分切除术"]}
内镜下胰管取石术	52.94001	{"1_region_term": ["胰管"], "2_operation_term": ["取石术"], "0_approach_term": ["内镜下"]}
足趾肌腱移位术	83.76005	{"1_region_term": ["足趾肌腱"], "2_operation_term": ["移位术"]}
胃镜下胃静脉曲张硬化术	43.41008	{"1_region_term": ["胃"], "0_approach_term": ["胃镜下"], "2_operation_term": ["硬化术"], "3_disease_term": ["静脉曲张"]}
阴囊病损切除术	61.3 001	{"1_region_term": ["阴囊"], "2_operation_term": ["病损切除术"]}
牙龈沟加深术	24.39001	{"1_region_term": ["牙龈沟"], "2_operation_term": ["加深术"]}
右心房造影	88.52001	{"1_region_term": ["右心房"], "2_operation_term": ["造影"]}
一条眼外肌前徙术	15.12001	{"1_region_term": ["眼外肌"], "dummy_term": ["一", "条"], "2_operation_term": ["前徙术"]}
经胸心脏辅助装置置换术	37.63001	{"1_region_term": ["心脏"], "0_approach_term": ["经胸"], "2_operation_term": ["置换术"], "4_implant_term": ["辅助装置"]}
膀胱镜下输尿管口扩张术	56.91002	{"1_region_term": ["输尿管口"], "2_operation_term": ["扩张术"], "0_approach_term": ["膀胱镜下"]}
术中胆道镜检查	51.11005	{"1_region_term": ["胆道"], "2_operation_term": ["镜检查"], "3_disease_term": ["术中"]}
颅骨X线检查	87.17001	{"1_region_term": ["颅骨"], "2_operation_term": ["X线检查"]}
子宫切开终止妊娠	74.91002	{"2_operation_term": ["子宫切开终止妊娠"]}
升主动脉-股动脉人工血管搭桥术	39.25007	{"1_region_term": ["升主动脉", "股动脉"], "dummy_term": ["-"], "2_operation_term": ["搭桥术"], "4_implant_term": ["人工血管"]}
踝关节镜检查	80.27001	{"1_region_term": ["踝关节"], "2_operation_term": ["镜检查"]}
环状钳置换术	02.94004	{"2_operation_term": ["置换术"], "4_implant_term": ["环状钳"]}
四肢关节针刀治疗	17.96120	{"1_region_term": ["四肢关节"], "2_operation_term": ["针刀治疗"]}
脑核素扫描	92.11001	{"1_region_term": ["脑"], "2_operation_term": ["核素扫描"]}
经皮冠状动脉支架置入术	36.06003	{"0_approach_term": ["经皮"], "2_operation_term": ["置入术"], "4_implant_term": ["冠状动脉支架"]}
腹腔镜下卵巢电凝术	65.25011	{"1_region_term": ["卵巢"], "2_operation_term": ["电凝术"], "0_approach_term": ["腹腔镜下"]}
双心室起搏器置入术	00.50001	{"2_operation_term": ["置入术"], "4_implant_term": ["双心室起搏器"]}
心房复律	99.61001	{"2_operation_term": ["心房复律"]}
肝动脉支架置入术	39.90007	{"1_region_term": ["肝动脉"], "2_operation_term": ["支架置入术"]}
股静脉穿刺术	38.99901	{"1_region_term": ["股静脉"], "2_operation_term": ["穿刺术"]}
三叉神经感觉根部分切断术	04.02005	{"1_region_term": ["三叉神经感觉根"], "2_operation_term": ["部分切断术"]}
前外侧入路胸椎融合术	81.04004	{"1_region_term": ["胸椎"], "2_operation_term": ["融合术"], "0_approach_term": ["前外侧入路"]}
无名动脉支架置入术	39.90014	{"1_region_term": ["无名动脉"], "2_operation_term": ["支架置入术"]}
颈椎前路椎管减压术	03.09005	{"1_region_term": ["颈椎"], "dummy_term": ["前", "路"], "2_operation_term": ["椎管减压术"]}
Draf Ⅱa型手术	22.42005	{"dummy_term": ["Draf", "Ⅱ", "a", "型"], "2_operation_term": ["手术"]}
髌骨脱位闭合复位术	79.76001	{"1_region_term": ["髌骨"], "2_operation_term": ["脱位闭合复位术"]}
腹腔镜下脐尿管病损切除术	57.51003	{"1_region_term": ["脐尿管"], "2_operation_term": ["病损切除术"], "0_approach_term": ["腹腔镜下"]}
结膜病损切除术	10.31001	{"1_region_term": ["结膜"], "2_operation_term": ["病损切除术"]}
颈总动脉结扎术	38.82007	{"1_region_term": ["颈总动脉"], "2_operation_term": ["结扎术"]}
经皮心脏射频消融术	37.34001	{"1_region_term": ["心脏"], "2_operation_term": ["射频消融术"], "0_approach_term": ["经皮"]}
结肠造口扩大术	46.43005	{"1_region_term": ["肠造口"], "dummy_term": ["结"], "2_operation_term": ["扩大术"]}
下咽病损切除术	29.39010	{"1_region_term": ["下咽"], "2_operation_term": ["病损切除术"]}
脊髓后正中点状切开术	03.09019	{"1_region_term": ["脊髓后正中点状"], "2_operation_term": ["切开术"]}
腹腔镜下肝门-肠吻合术	51.37002	{"1_region_term": ["肝", "肠"], "dummy_term": ["门", "-"], "2_operation_term": ["吻合术"], "0_approach_term": ["腹腔镜下"]}
脊髓血管CT显像	88.38040	{"1_region_term": ["脊髓血管"], "2_operation_term": ["CT显像"]}
回肠暂时性造口术	46.21001	{"1_region_term": ["回肠"], "2_operation_term": ["造口术"], "5_others_term": ["暂时性"]}
十二指肠镜检查	45.13003	{"2_operation_term": ["十二指肠镜检查"]}
腕骨CT检查	88.38020	{"1_region_term": ["腕骨"], "2_operation_term": ["CT检查"]}
左心房造影	88.53001	{"1_region_term": ["左心房"], "2_operation_term": ["造影"]}
腔镜下交感神经切断术	05.0 003	{"dummy_term": ["交感"], "2_operation_term": ["神经切断术"], "0_approach_term": ["腔镜下"]}
远程会诊	89.08002	{"2_operation_term": ["会诊"], "5_others_term": ["远程"]}
肩关节病损切除术	80.81001	{"1_region_term": ["肩关节"], "2_operation_term": ["病损切除术"]}
乳头成形术	85.87001	{"1_region_term": ["乳头"], "2_operation_term": ["成形术"]}
前入路颈椎间盘切除术	80.51008	{"1_region_term": ["颈椎间盘"], "2_operation_term": ["切除术"], "0_approach_term": ["前入路"]}
腹腔镜下胃溃疡修补术	44.41001	{"1_region_term": ["胃溃疡"], "2_operation_term": ["修补术"], "0_approach_term": ["腹腔镜下"]}
腓骨人工骨植骨术	78.07006	{"1_region_term": ["腓骨"], "2_operation_term": ["植骨术"], "4_implant_term": ["人工骨"]}
锁骨死骨去除术	77.01004	{"1_region_term": ["锁骨"], "2_operation_term": ["死骨去除术"]}
单侧股疝修补术	53.29002	{"1_region_term": ["单侧股"], "2_operation_term": ["修补术"], "3_disease_term": ["疝"]}
手软组织抽吸术	82.93001	{"1_region_term": ["手软组织"], "2_operation_term": ["抽吸术"]}
经尿道输尿管镜输尿管活检	56.33001	{"1_region_term": ["输尿管"], "2_operation_term": ["活检"], "0_approach_term": ["经尿道输尿管镜"]}
颈外动脉结扎止血术	21.06001	{"1_region_term": ["颈外动脉"], "2_operation_term": ["结扎止血术"]}
眼后节异物去除术	14.02001	{"1_region_term": ["眼后节"], "2_operation_term": ["异物去除术"]}
锁骨骨折闭合复位钢板内固定术	79.19006	{"1_region_term": ["锁骨"], "4_implant_term": ["钢板"], "2_operation_term": ["闭合复位", "内固定术"], "3_disease_term": ["骨折"]}
腹壁窦道切开引流术	54.0 002	{"1_region_term": ["腹壁窦道"], "2_operation_term": ["切开引流术"]}
前臂切开减压术	83.02005	{"1_region_term": ["前臂"], "2_operation_term": ["切开减压术"]}
酒精中毒康复转诊	94.53001	{"5_others_term": ["酒精中毒", "康复转诊"]}
腰椎脱位闭合复位术	79.79006	{"1_region_term": ["腰椎"], "2_operation_term": ["脱位闭合复位术"]}
坐骨神经探查术	04.04014	{"1_region_term": ["坐骨神经"], "2_operation_term": ["探查术"]}
颈内动脉瘤切除伴吻合术	38.32002	{"dummy_term": ["颈内", "伴"], "2_operation_term": ["切除", "吻合术"], "3_disease_term": ["动脉瘤"]}
足骨死骨去除术	77.09004	{"1_region_term": ["足骨"], "2_operation_term": ["死骨去除术"]}
小儿发热推拿治疗	17.92720	{"2_operation_term": ["推拿治疗"], "3_disease_term": ["小儿发热"]}
白内障摘除伴人工晶体一期置入术	13.71001	{"1_region_term": ["白内障"], "dummy_term": ["伴"], "2_operation_term": ["摘除", "一期置入术"], "4_implant_term": ["人工晶体"]}
髂骨骨折切开复位钢板内固定术	79.39050	{"1_region_term": ["髂骨"], "4_implant_term": ["钢板"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
体-肺动脉侧支结扎术	38.85013	{"1_region_term": ["肺动脉"], "dummy_term": ["体", "-"], "2_operation_term": ["侧支结扎术"]}
双侧腹股沟直疝修补术	53.11002	{"1_region_term": ["双侧腹股沟"], "2_operation_term": ["修补术"], "3_disease_term": ["直疝"]}
颈内动脉结扎术	38.82003	{"1_region_term": ["颈内动脉"], "2_operation_term": ["结扎术"]}
乙状结肠造口还纳术	46.52010	{"1_region_term": ["乙状结肠"], "2_operation_term": ["还纳术"], "5_others_term": ["造口"]}
脐疗法治疗	17.99940	{"2_operation_term": ["脐疗法治疗"]}
耳镜检查	18.11001	{"2_operation_term": ["耳镜检查"]}
经皮颈动脉球囊扩张成形术	00.61013	{"1_region_term": ["颈动脉"], "2_operation_term": ["球囊扩张成形术"], "0_approach_term": ["经皮"]}
腭裂术后继发畸形矫正术	27.63002	{"dummy_term": ["腭裂"], "2_operation_term": ["畸形矫正术"], "3_disease_term": ["术后继发"]}
股骨颈/股骨转子间骨折手法整复术	17.972H0	{"1_region_term": ["股骨颈", "股骨转子间"], "dummy_term": ["", ""], "2_operation_term": ["手法整复术"], "3_disease_term": ["骨折"]}
韦伯听力评估	95.43002	{"2_operation_term": ["评估"], "5_others_term": ["韦伯听力"]}
上肢动脉瘤切除伴吻合术	38.33001	{"1_region_term": ["上肢动脉"], "dummy_term": ["伴"], "2_operation_term": ["切除", "吻合术"], "3_disease_term": ["瘤"]}
脉络膜病损透热术	14.21001	{"1_region_term": ["脉络膜"], "2_operation_term": ["透热术"], "3_disease_term": ["病损"]}
胆管结石体外冲击波碎石	98.52002	{"1_region_term": ["胆管"], "2_operation_term": ["体外冲击波碎石"], "3_disease_term": ["结石"]}
背阔肌移植术	83.82001	{"1_region_term": ["背阔肌"], "2_operation_term": ["移植术"]}
直视下大肠活检术	45.26001	{"1_region_term": ["大肠"], "2_operation_term": ["活检术"], "0_approach_term": ["直视下"]}
硅管置入术	12.67004	{"dummy_term": ["硅"], "2_operation_term": ["管置入术"]}
腹腔镜下回肠代阴道术	70.61002	{"2_operation_term": ["回肠代阴道术"], "0_approach_term": ["腹腔镜下"]}
红外线照射	93.35002	{"2_operation_term": ["红外线照射"]}
铊应激试验伴经食管心室起搏	89.44001	{"2_operation_term": ["铊应激试验", "伴经食管心室起搏"]}
肌腱病损切除术	83.31002	{"1_region_term": ["肌腱"], "2_operation_term": ["病损切除术"]}
(足母)囊切除伴软组织矫正和关节固定术	77.52001	{"1_region_term": ["足母", "关节"], "dummy_term": ["(", ")", "囊", "伴", "和"], "2_operation_term": ["切除", "软组织矫正", "固定术"]}
超声引导下耻骨上膀胱造口导尿管插入术	57.17001	{"1_region_term": ["耻骨上膀胱造口"], "0_approach_term": ["超声引导下"], "2_operation_term": ["插入术"], "4_implant_term": ["导尿管"]}
激光照射治疗	93.35008	{"2_operation_term": ["治疗"], "5_others_term": ["激光照射"]}
乳腺钼靶像	87.36001	{"1_region_term": ["乳腺"], "2_operation_term": ["钼靶像"]}
经皮脾病损射频消融术	41.42003	{"1_region_term": ["脾"], "0_approach_term": ["经皮"], "2_operation_term": ["射频消融术"], "3_disease_term": ["病损"]}
乳房带蒂皮瓣移植术	85.84001	{"1_region_term": ["乳房", "带蒂皮瓣"], "2_operation_term": ["移植术"]}
心室内隧道修补术	35.93002	{"1_region_term": ["心室内隧道"], "2_operation_term": ["修补术"]}
输卵管造口术	66.02005	{"1_region_term": ["输卵管"], "2_operation_term": ["造口术"]}
肋骨外固定架固定术	78.11003	{"1_region_term": ["肋骨外"], "2_operation_term": ["固定架固定术"]}
经皮穿刺输尿管活检	56.32001	{"1_region_term": ["输尿管"], "2_operation_term": ["活检"], "0_approach_term": ["经皮穿刺"]}
体-肺侧支造影[MAPCAS]	88.43002	{"1_region_term": ["肺"], "dummy_term": ["体", "-", "侧", "支", "[", "]"], "2_operation_term": ["造影", "MAPCAS"]}
腹腔镜下结肠部分切除术	17.39002	{"1_region_term": ["结肠"], "2_operation_term": ["部分切除术"], "0_approach_term": ["腹腔镜下"]}
膀胱切开异物取出术	57.19003	{"1_region_term": ["膀胱"], "2_operation_term": ["切开异物取出术"]}
腹腔镜下可调节胃束带修正术	44.96002	{"0_approach_term": ["腹腔镜下"], "2_operation_term": ["修正术"], "4_implant_term": ["可调节胃束带"]}
甲状腺峡部部分切除术	06.39006	{"1_region_term": ["甲状腺峡部"], "2_operation_term": ["部分切除术"]}
腰椎骨折球囊扩张成形术	81.66002	{"dummy_term": ["腰椎骨", "折"], "2_operation_term": ["球囊扩张成形术"]}
瞳孔前膜激光切开术	12.14008	{"1_region_term": ["瞳孔前膜"], "2_operation_term": ["激光切开术"]}
腹腔镜下网膜部分切除术	54.4 034	{"1_region_term": ["网膜"], "2_operation_term": ["部分切除术"], "0_approach_term": ["腹腔镜下"]}
综合性眼检查	95.02001	{"2_operation_term": ["检查"], "5_others_term": ["综合性眼"]}
髋关节固定术	81.21001	{"1_region_term": ["髋关节"], "2_operation_term": ["固定术"]}
小儿捏脊治疗	17.92750	{"2_operation_term": ["小儿捏脊治疗"]}
桡神经探查术	04.04009	{"1_region_term": ["桡神经"], "2_operation_term": ["探查术"]}
异体巩膜移植术	12.85002	{"1_region_term": ["异体巩膜"], "2_operation_term": ["移植术"]}
鼻泪管扩张模置入术	09.49001	{"1_region_term": ["鼻泪管"], "2_operation_term": ["置入术"], "4_implant_term": ["扩张模"]}
经皮二尖瓣生物瓣置换术	35.97001	{"1_region_term": ["二尖瓣"], "5_others_term": ["生物瓣"], "2_operation_term": ["置换术"], "0_approach_term": ["经皮"]}
单侧输卵管-卵巢切除术	65.49001	{"1_region_term": ["单侧输卵管", "卵巢"], "dummy_term": ["-"], "2_operation_term": ["切除术"]}
滤过泡分离术	12.99009	{"1_region_term": ["滤过泡"], "2_operation_term": ["分离术"]}
腹腔镜下双侧输卵管结扎和切断术	66.22001	{"1_region_term": ["双侧输卵管"], "2_operation_term": ["结扎和切断术"], "0_approach_term": ["腹腔镜下"]}
冷喷治疗	93.39004	{"2_operation_term": ["治疗"], "5_others_term": ["冷喷"]}
眼肌电图[EMG]	95.25001	{"dummy_term": ["[", "]"], "2_operation_term": ["眼肌电图", "EMG"]}
跟骨骨折切开复位钢板内固定术	79.37013	{"1_region_term": ["跟骨"], "4_implant_term": ["钢板"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
静脉胆管造影	87.52001	{"1_region_term": ["静脉胆管"], "2_operation_term": ["造影"]}
前庭窗修补术[卵圆窗修补术]	20.93001	{"1_region_term": ["前庭窗", "卵圆窗"], "dummy_term": ["[", "]"], "2_operation_term": ["修补术", "修补术"]}
多条眼外肌后徙术	15.3 001	{"1_region_term": ["眼外肌"], "dummy_term": ["多", "条"], "2_operation_term": ["后徙术"]}
经尿道膀胱腔内粘连松解术	57.41002	{"1_region_term": ["膀胱"], "5_others_term": ["腔内粘连"], "2_operation_term": ["松解术"], "0_approach_term": ["经尿道"]}
小腿假肢安装	84.47001	{"1_region_term": ["小腿"], "2_operation_term": ["假肢安装"]}
咽部病损激光烧灼术	29.39012	{"1_region_term": ["咽部"], "2_operation_term": ["激光烧灼术"], "3_disease_term": ["病损"]}
膈下脓肿切开引流术	54.19013	{"1_region_term": ["膈下"], "2_operation_term": ["切开引流术"], "3_disease_term": ["脓肿"]}
面神经解剖术	04.42005	{"1_region_term": ["面神经"], "2_operation_term": ["解剖术"]}
胎儿镜检查	75.31001	{"2_operation_term": ["镜检查"], "5_others_term": ["胎儿"]}
输卵管结扎再通术	66.79004	{"1_region_term": ["输卵管"], "2_operation_term": ["结扎再通术"]}
腋淋巴结切除术	40.23001	{"1_region_term": ["腋淋巴结"], "2_operation_term": ["切除术"]}
腹膜外病损切除术	54.4 021	{"1_region_term": ["腹膜外"], "2_operation_term": ["病损切除术"]}
输尿管松解术	59.02002	{"1_region_term": ["输尿管"], "2_operation_term": ["松解术"]}
胰尾修补术	52.95002	{"1_region_term": ["胰尾"], "2_operation_term": ["修补术"]}
十二指肠破裂修补术	46.71002	{"1_region_term": ["十二指肠"], "2_operation_term": ["破裂修补术"]}
颧骨重建术	76.46005	{"1_region_term": ["颧骨"], "2_operation_term": ["重建术"]}
胎儿血样检查	75.33001	{"2_operation_term": ["血样检查"], "5_others_term": ["胎儿"]}
液体撤收可调节胃束带紧缩术	44.98004	{"5_others_term": ["液体撤收"], "2_operation_term": ["紧缩术"], "4_implant_term": ["可调节胃束带"]}
髋关节镜下髂腰肌松解术	83.19023	{"1_region_term": ["髂腰肌"], "2_operation_term": ["松解术"], "0_approach_term": ["髋关节镜下"]}
大脑病损切除术	01.59003	{"1_region_term": ["大脑"], "2_operation_term": ["病损切除术"]}
下腔静脉部分切除伴人工血管置换术	38.47001	{"1_region_term": ["下腔静脉"], "dummy_term": ["伴"], "2_operation_term": ["部分切除", "置换术"], "4_implant_term": ["人工血管"]}
肺动脉瘤包裹术	39.52005	{"1_region_term": ["肺动脉"], "2_operation_term": ["包裹术"], "3_disease_term": ["瘤"]}
超声生物显微镜检查[UBM检查]	95.13002	{"dummy_term": ["[", "]"], "2_operation_term": ["检查", "UBM检查"], "5_others_term": ["超声生物显微镜"]}
阴唇黏膜游离移植术	71.79012	{"1_region_term": ["阴唇黏膜"], "2_operation_term": ["游离移植术"]}
肾自体移植术	55.61002	{"1_region_term": ["肾"], "2_operation_term": ["自体移植术"]}
硬脑膜下腔穿刺抽吸术	01.09004	{"1_region_term": ["硬脑膜下腔"], "2_operation_term": ["穿刺抽吸术"]}
腱膜切除术	83.42002	{"1_region_term": ["腱膜"], "2_operation_term": ["切除术"]}
指关节镜下滑膜切除术	80.74003	{"1_region_term": ["指关节", "滑膜"], "2_operation_term": ["切除术"], "5_others_term": ["镜下"]}
上颌窦提升术	22.79003	{"1_region_term": ["上颌窦"], "2_operation_term": ["提升术"]}
立体定向γ射线放射外科治疗	92.32002	{"dummy_term": ["γ", "射线"], "2_operation_term": ["放射外科治疗"], "5_others_term": ["立体定向"]}
股骨髁上牵引	93.44002	{"1_region_term": ["股骨髁上"], "2_operation_term": ["牵引"]}
抑郁自评量表测验	94.02012	{"2_operation_term": ["测验"], "5_others_term": ["抑郁自评量表"]}
腹腔镜下腹膜病损切除术	54.4 028	{"1_region_term": ["腹膜"], "2_operation_term": ["病损切除术"], "0_approach_term": ["腹腔镜下"]}
掌指骨骨折手法整复术	17.972G0	{"1_region_term": ["掌指骨"], "2_operation_term": ["手法整复术"], "3_disease_term": ["骨折"]}
乙状窦后入路听神经切除术	04.01007	{"1_region_term": ["乙状窦", "听神经"], "2_operation_term": ["切除术"], "0_approach_term": ["后入路"]}
胆囊造影	87.59001	{"1_region_term": ["胆囊"], "2_operation_term": ["造影"]}
指神经缝合术	04.3 007	{"1_region_term": ["指神经"], "2_operation_term": ["缝合术"]}
趾关节离断术	84.11001	{"1_region_term": ["趾关节"], "2_operation_term": ["离断术"]}
直视下气管活检术	31.45002	{"1_region_term": ["气管"], "2_operation_term": ["活检术"], "0_approach_term": ["直视下"]}
幽门环肌层切开术	43.3 003	{"1_region_term": ["幽门环"], "2_operation_term": ["肌层切开术"]}
会阴病损切除术	71.3 003	{"1_region_term": ["会阴"], "2_operation_term": ["病损切除术"]}
脊髓-硬膜外分流术	03.79001	{"1_region_term": ["脊髓"], "dummy_term": ["-", "硬膜外"], "2_operation_term": ["分流术"]}
痔切除术	49.46003	{"1_region_term": ["痔"], "2_operation_term": ["切除术"]}
小肠造口还纳术	46.51006	{"1_region_term": ["小肠"], "2_operation_term": ["还纳术"], "5_others_term": ["造口"]}
肺动脉带瓣支架植入术	39.90027	{"1_region_term": ["肺动脉带瓣"], "2_operation_term": ["植入术"], "4_implant_term": ["支架"]}
腭垂裂修补术	27.73001	{"1_region_term": ["腭垂"], "2_operation_term": ["修补术"], "3_disease_term": ["裂"]}
下肢血管超声检查	88.77001	{"1_region_term": ["下肢血管"], "2_operation_term": ["超声检查"]}
锁骨人工骨植骨术	78.01002	{"1_region_term": ["锁骨"], "2_operation_term": ["植骨术"], "4_implant_term": ["人工骨"]}
肠系膜静脉-下腔静脉分流术	39.1 002	{"1_region_term": ["肠系膜静脉", "下腔静脉"], "dummy_term": ["-"], "2_operation_term": ["分流术"]}
腹部核素扫描	92.19004	{"1_region_term": ["腹部"], "2_operation_term": ["核素扫描"]}
尿道-会阴造口术	58.0 001	{"1_region_term": ["尿道", "会阴"], "dummy_term": ["-"], "2_operation_term": ["造口术"]}
尺骨骨折闭合复位钢板内固定术	79.12009	{"1_region_term": ["尺骨"], "4_implant_term": ["钢板"], "2_operation_term": ["闭合复位", "内固定术"], "3_disease_term": ["骨折"]}
纤维结肠镜检查	45.23002	{"2_operation_term": ["纤维结肠镜检查"]}
指关节切开术	80.14001	{"1_region_term": ["指关节"], "2_operation_term": ["切开术"]}
尿道折叠术	58.49004	{"1_region_term": ["尿道"], "2_operation_term": ["折叠术"]}
尿道旁悬吊术	59.6 001	{"1_region_term": ["尿道旁"], "2_operation_term": ["悬吊术"]}
胎头吸引术	72.79001	{"2_operation_term": ["胎头吸引术"]}
髌骨内侧支持带紧缩缝合术	81.96027	{"1_region_term": ["髌骨内侧支持带紧缩"], "2_operation_term": ["缝合术"]}
尺神经部分神经束移位术	04.6 013	{"1_region_term": ["尺神经部分神经束"], "2_operation_term": ["移位术"]}
冠状动脉血管内超声(IVUS)	00.24001	{"1_region_term": ["冠状动脉血管内"], "dummy_term": ["(", ")"], "2_operation_term": ["超声", "IVUS"]}
肘关节镜下软骨修复术	81.85005	{"1_region_term": ["肘关节", "软骨"], "2_operation_term": ["修复术"], "5_others_term": ["镜下"]}
多条眼外肌缩短术	15.4 001	{"1_region_term": ["眼外肌"], "dummy_term": ["多", "条"], "2_operation_term": ["缩短术"]}
直肠冲洗	96.39001	{"1_region_term": ["直肠"], "2_operation_term": ["冲洗"]}
经尿道膀胱镜膀胱取石术	57.0 005	{"1_region_term": ["膀胱"], "2_operation_term": ["取石术"], "0_approach_term": ["经尿道膀胱镜"]}
肢体强迫性牵伸训练	93.25001	{"2_operation_term": ["训练"], "5_others_term": ["肢体强迫性牵伸"]}
颈静脉孔病损切除术	01.59032	{"1_region_term": ["颈静脉孔"], "2_operation_term": ["病损切除术"]}
膝关节镜下髌韧带移位术	81.96028	{"1_region_term": ["髌韧带"], "2_operation_term": ["移位术"], "0_approach_term": ["膝关节镜下"]}
腹腔镜下肠粘连松解术	54.51001	{"1_region_term": ["肠"], "2_operation_term": ["粘连松解术"], "0_approach_term": ["腹腔镜下"]}
全消化道造影	87.69001	{"1_region_term": ["全消化道"], "2_operation_term": ["造影"]}
阴茎外部假体安装术	64.94001	{"1_region_term": ["阴茎"], "2_operation_term": ["安装术"], "5_others_term": ["外部假体"]}
掌腱膜切除术	82.35002	{"1_region_term": ["掌腱膜"], "2_operation_term": ["切除术"]}
烟囱技术颈总动脉重建术	39.59028	{"1_region_term": ["颈总动脉"], "2_operation_term": ["重建术"], "5_others_term": ["烟囱技术"]}
马尾神经松解术	04.49013	{"1_region_term": ["马尾神经"], "2_operation_term": ["松解术"]}
电抽搐治疗[ECT]	94.27001	{"dummy_term": ["[", "]"], "2_operation_term": ["ECT"], "5_others_term": ["电抽搐治疗"]}
胆管假体装置去除术	51.95001	{"1_region_term": ["胆管"], "2_operation_term": ["去除术"], "4_implant_term": ["假体装置"]}
电子结肠镜检查	45.23003	{"2_operation_term": ["电子结肠镜检查"]}
腺样增殖体活检	28.11002	{"1_region_term": ["腺样增殖体"], "2_operation_term": ["活检"]}
额骨重建术	76.46001	{"1_region_term": ["额骨"], "2_operation_term": ["重建术"]}
经尿道输尿管镜异物取出术	56.0 002	{"2_operation_term": ["异物取出术"], "0_approach_term": ["经尿道输尿管镜"]}
鱼际间隙切开引流术	82.04002	{"1_region_term": ["鱼际间隙"], "2_operation_term": ["切开引流术"]}
睑板腺脓肿切开引流术	08.21004	{"1_region_term": ["睑板腺"], "2_operation_term": ["切开引流术"], "3_disease_term": ["脓肿"]}
尺骨骨折切开复位钢针内固定术	79.32010	{"1_region_term": ["尺骨"], "4_implant_term": ["钢针"], "2_operation_term": ["切开复位", "内固定术"], "3_disease_term": ["骨折"]}
鼻内窥镜下鼻窦检查	22.19001	{"1_region_term": ["鼻窦"], "2_operation_term": ["检查"], "0_approach_term": ["鼻内窥镜下"]}
硬脑膜切开术	01.24018	{"1_region_term": ["硬脑膜"], "2_operation_term": ["切开术"]}
腕骨植骨术	78.04002	{"1_region_term": ["腕骨"], "2_operation_term": ["植骨术"]}
奥克斯福德尿失禁手术[Oxford手术]	59.4 001	{"dummy_term": ["[", "Oxford", "]"], "2_operation_term": ["奥克斯福德尿失禁手术", "手术"]}
经皮肱动脉药物洗脱支架置入术	00.55013	{"1_region_term": ["肱动脉"], "0_approach_term": ["经皮"], "2_operation_term": ["置入术"], "4_implant_term": ["药物洗脱支架"]}
横结肠切除术	45.74003	{"1_region_term": ["横结肠"], "2_operation_term": ["切除术"]}
皮下引流装置取出术	86.05007	{"1_region_term": ["皮下"], "2_operation_term": ["取出术"], "4_implant_term": ["引流装置"]}
脑膜切开伴硬脑膜下腔血肿清除术	01.31004	{"1_region_term": ["硬脑膜下腔"], "dummy_term": ["伴"], "2_operation_term": ["脑膜切开", "清除术"], "3_disease_term": ["血肿"]}
阴茎皮肤和皮下组织非切除性清创	64.2 007	{"1_region_term": ["阴茎皮肤和皮下组织"], "2_operation_term": ["非切除性清创"]}
院外会诊	89.08001	{"2_operation_term": ["会诊"], "5_others_term": ["院外"]}
腹部静脉结扎术	38.87001	{"1_region_term": ["腹部静脉"], "2_operation_term": ["结扎术"]}
胎盘动脉造影	88.46001	{"1_region_term": ["胎盘动脉"], "2_operation_term": ["造影"]}
肩胛骨内固定物取出术	78.61001	{"1_region_term": ["肩胛骨内"], "2_operation_term": ["取出术"], "4_implant_term": ["固定物"]}
